genero,longitud,latitud,altitudmapa
1050,-115.241667,28.225,67
1050,-115.208333,28.175,372
1050,-115.191667,28.191667,421
1050,-116.375,32.391667,892
1050,-115.791667,29.975,79
1050,-116.891667,32.258333,108
1050,-114.333333,28.833333,208
1050,-115.767236,30.142117,90
1050,-115.380833,30.931667,2541
1050,-115.7667,30.0333,56
1050,-116.7,31.73,181
1050,-115.8,30.32,55
1050,-115.8,30.32,55
1050,-115,30,583
1050,-116.67706,31.696389,36
1050,-115.275,30.975,1558
1050,-116.641667,32.275,665
1050,-115.775,30.708333,470
1050,-115.725,30.075,144
1050,-115.758333,30.158333,137
1050,-114.341667,28.841667,198
1050,-117.025,32.441667,228
1050,-113.208333,27.608333,503
1050,-115.258333,28.291667,38
1050,-115.258333,28.175,151
1050,-115.207778,28.227222,329
1050,-115.215,28.318333,530
1050,-115.215,28.318333,530
1050,-115.241667,28.225,67
1050,-115.208333,28.175,372
1050,-115.191667,28.191667,421
1050,-115.291667,31.041667,511
1050,-113.575,28.775,896
1050,-115.291667,30.975,1137
1050,-115.375,31.091667,541
1050,-113.641667,28.725,797
1050,-113.64,28.726389,761
1050,-113.641667,28.725,797
1050,-115.266667,30.85,811
1050,-115.35,31.05,1265
1050,-115.291667,31.041667,511
1050,-113.575,28.775,896
1050,-115.291667,30.975,1137
1050,-115.375,31.091667,541
1050,-113.641667,28.725,797
1050,-113.64,28.726389,761
1050,-113.641667,28.725,797
1050,-115.266667,30.85,811
1050,-115.35,31.05,1265
1050,-115.366667,31.083333,558
1050,-113.591667,28.79,1349
1050,-115.391667,31.051111,1759
1050,-115.408333,31.058333,1333
1050,-115.294444,31.033611,543
1050,-115.275,30.975,1558
1050,-115.275,30.975,1558
1050,-115.375,31.091667,541
1050,-115.36667,31.08333,558
1050,-113.641667,28.725,797
1050,-115.275,30.858333,1126
1050,-115.091667,30.475,842
1050,-113.458333,28.408333,1052
1050,-116.475,32.458333,784
1050,-113.751667,28.745,466
1050,-115.291667,31.041667,511
1050,-113.575,28.775,896
1050,-112.475,26.875,1286
1050,-112.058333,26.425,690
1050,-113.008333,27.591667,1237
1050,-111.566667,26.058333,956
1050,-112.608333,27.508333,607
1050,-112.608333,27.441667,633
1050,-113.041667,27.591667,1043
1050,-113.008333,27.591667,1237
1050,-112.058333,26.425,690
1050,-113.752778,32.105556,316
1050,-113.75,32.11,328
1050,-112.33333,30.31667,587
1050,-115.366667,31.083333,558
1050,-113.591667,28.79,1349
1050,-115.391667,31.051111,1759
1050,-115.408333,31.058333,1333
1050,-115.294444,31.033611,543
1050,-115.275,30.975,1558
1050,-115.275,30.975,1558
1050,-115.375,31.091667,541
1050,-115.36667,31.08333,558
1050,-113.641667,28.725,797
1050,-115.275,30.858333,1126
1050,-115.091667,30.475,842
1050,-113.458333,28.408333,1052
1050,-116.475,32.458333,784
1050,-113.751667,28.745,466
1050,-115.291667,31.041667,511
1050,-113.575,28.775,896
1050,-112.475,26.875,1286
1050,-112.058333,26.425,690
1050,-113.008333,27.591667,1237
1050,-111.566667,26.058333,956
1050,-112.608333,27.508333,607
1050,-112.608333,27.441667,633
1050,-113.041667,27.591667,1043
1050,-113.008333,27.591667,1237
1050,-112.058333,26.425,690
1050,-113.752778,32.105556,316
1050,-113.75,32.11,328
1050,-112.33333,30.31667,587
1050,-104.1476,29.119789,1706
1050,-103.554722,27.4325,1445
1050,-101.351667,26.854167,1113
1050,-101.351667,26.854167,1113
1050,-102.25,28.666667,947
1050,-101.750556,28.916944,1345
1050,-99.805994,24.580772,1016
1050,-100,24,1750
1050,-99.803705,24.582331,984
1050,-99.28,23.593,1102
1050,-104.1476,29.119789,1706
1050,-103.554722,27.4325,1445
1050,-101.351667,26.854167,1113
1050,-101.351667,26.854167,1113
1050,-102.25,28.666667,947
1050,-101.750556,28.916944,1345
1050,-99.805994,24.580772,1016
1050,-100,24,1750
1050,-99.803705,24.582331,984
1050,-99.28,23.593,1102
1050,-114.1385,27.450775,98
1050,-114.57,27.53,271
1050,-114.43,27.46,315
1050,-114.9,27.69,32
1050,-114.41667,27.33333,116
1050,-114.891667,27.725,29
1050,-114.59889,27.4775,20
1050,-114.425,27.508333,358
1050,-114.425,27.508333,358
1050,-115.225,28.358333,333
1050,-115.258333,28.291667,38
1050,-115.225,28.358333,333
1050,-115.258333,28.291667,38
1050,-115.258333,28.291667,38
1050,-115.236389,28.199444,122
1050,-115.165556,28.165833,108
1050,-115.213639,28.217742,181
1050,-115.2,28.1,101
1050,-115.2,28.1,101
1050,-115.213639,28.217742,181
1050,-115.231111,28.342778,586
1050,-115.233611,28.150556,371
1050,-115.215,28.318333,530
1050,-115.21364,28.217743,181
1050,-115.24,28.2,98
1050,-115.21364,28.217743,181
1050,-115.191667,28.108333,135
1050,-115.208333,28.125,881
1050,-115.208333,28.141667,925
1050,-115.258333,28.291667,38
1050,-114.125,27.341667,123
1050,-114.895833,27.691667,10
1050,-114.59889,27.4775,20
1050,-114.125,27.341667,123
1050,-114.895833,27.691667,10
1050,-114.59889,27.4775,20
1050,-114.1385,27.450775,98
1050,-114.57,27.53,271
1050,-114.43,27.46,315
1050,-114.9,27.69,32
1050,-114.41667,27.33333,116
1050,-114.891667,27.725,29
1050,-114.59889,27.4775,20
1050,-114.425,27.508333,358
1050,-114.425,27.508333,358
1050,-115.225,28.358333,333
1050,-115.258333,28.291667,38
1050,-115.225,28.358333,333
1050,-115.258333,28.291667,38
1050,-115.258333,28.291667,38
1050,-115.236389,28.199444,122
1050,-115.165556,28.165833,108
1050,-115.213639,28.217742,181
1050,-115.2,28.1,101
1050,-115.2,28.1,101
1050,-115.213639,28.217742,181
1050,-115.231111,28.342778,586
1050,-115.233611,28.150556,371
1050,-115.215,28.318333,530
1050,-115.21364,28.217743,181
1050,-115.24,28.2,98
1050,-115.21364,28.217743,181
1050,-115.191667,28.108333,135
1050,-115.208333,28.125,881
1050,-115.208333,28.141667,925
1050,-115.258333,28.291667,38
1050,-105.625,29.05,1284
1050,-104.166667,28.108333,1353
1050,-107.916667,31.6,1300
1050,-105.311983,29.321725,1375
1050,-105.780833,29.421944,1232
1050,-106.2,28.71,1628
1050,-105.625,29.058333,1279
1050,-103.09415,28.274833,1753
1050,-101.076389,25.001389,1945
1050,-101.438006,25.628047,1129
1050,-101.383333,26.333333,1321
1050,-101.233333,26.333333,1173
1050,-102.075831,27.963611,1040
1050,-101.541667,25.975,1967
1050,-100.425,28.341667,246
1050,-103.757861,26.672139,1151
1050,-103.555944,26.567,1320
1050,-103.559667,26.579194,1253
1050,-104.608333,25.425,1791
1050,-104.258333,24.041667,1874
1050,-100.547778,21.354722,2058
1050,-100.34,24.837778,1876
1050,-99.5912,24.0757,1693
1050,-100.3125,24.672778,1968
1050,-100.13097,24.15211,1575
1050,-100.46248,24.47361,1924
1050,-100.071833,24.862167,2263
1050,-100.13097,24.15211,1575
1050,-99.98635,24.14722,1918
1050,-97.470833,18.305,1806
1050,-99.751653,20.831669,2052
1050,-99.73659,20.835125,1907
1050,-99.736352,20.835173,1911
1050,-100.816111,22.283889,1916
1050,-100.808889,22.624722,1711
1050,-100.883333,23.248611,1986
1050,-100.859167,22.475278,1855
1050,-100.859167,22.475278,1855
1050,-101.208333,22.441667,2023
1050,-101.008333,22.891667,1688
1050,-109.51543,30.70273,1292
1050,-109.465772,31.326589,1314
1050,-111.39944,30.1275,1029
1050,-109.673611,31.2925,1287
1050,-109.255444,31.314278,1108
1050,-109.8025,31.271111,1403
1050,-109.158333,31.225,1126
1050,-99.858333,23.541667,1569
1050,-99.557635,23.327678,1282
1050,-99.685278,23.320833,1951
1050,-99.908333,23.541667,1447
1050,-99.908333,23.541667,1447
1050,-99.658333,23.291667,1890
1050,-101.245833,24.448889,1787
1050,-102.92,22.651667,2066
1050,-102.435278,24.395833,1755
1050,-105.625,29.05,1284
1050,-104.166667,28.108333,1353
1050,-107.916667,31.6,1300
1050,-105.311983,29.321725,1375
1050,-105.780833,29.421944,1232
1050,-106.2,28.71,1628
1050,-105.625,29.058333,1279
1050,-103.09415,28.274833,1753
1050,-101.076389,25.001389,1945
1050,-101.438006,25.628047,1129
1050,-101.383333,26.333333,1321
1050,-101.233333,26.333333,1173
1050,-102.075831,27.963611,1040
1050,-101.541667,25.975,1967
1050,-100.425,28.341667,246
1050,-103.757861,26.672139,1151
1050,-103.555944,26.567,1320
1050,-103.559667,26.579194,1253
1050,-104.608333,25.425,1791
1050,-104.258333,24.041667,1874
1050,-100.547778,21.354722,2058
1050,-100.34,24.837778,1876
1050,-99.5912,24.0757,1693
1050,-100.3125,24.672778,1968
1050,-100.13097,24.15211,1575
1050,-100.46248,24.47361,1924
1050,-100.071833,24.862167,2263
1050,-100.13097,24.15211,1575
1050,-99.98635,24.14722,1918
1050,-97.470833,18.305,1806
1050,-99.751653,20.831669,2052
1050,-99.73659,20.835125,1907
1050,-99.736352,20.835173,1911
1050,-100.816111,22.283889,1916
1050,-100.808889,22.624722,1711
1050,-100.883333,23.248611,1986
1050,-100.859167,22.475278,1855
1050,-100.859167,22.475278,1855
1050,-101.208333,22.441667,2023
1050,-101.008333,22.891667,1688
1050,-109.51543,30.70273,1292
1050,-109.465772,31.326589,1314
1050,-111.39944,30.1275,1029
1050,-109.673611,31.2925,1287
1050,-109.255444,31.314278,1108
1050,-109.8025,31.271111,1403
1050,-109.158333,31.225,1126
1050,-99.858333,23.541667,1569
1050,-99.557635,23.327678,1282
1050,-99.685278,23.320833,1951
1050,-99.908333,23.541667,1447
1050,-99.908333,23.541667,1447
1050,-99.658333,23.291667,1890
1050,-101.245833,24.448889,1787
1050,-102.92,22.651667,2066
1050,-102.435278,24.395833,1755
1050,-97.500556,18.716389,2660
1050,-97.597222,18.418889,2291
1050,-97.286111,19.463056,2523
1050,-97.356111,19.593889,2434
1050,-97.273056,19.474722,2599
1050,-97.275833,19.4675,2814
1050,-97.275833,19.4675,2814
1050,-97.500556,18.716389,2660
1050,-97.597222,18.418889,2291
1050,-97.286111,19.463056,2523
1050,-97.356111,19.593889,2434
1050,-97.273056,19.474722,2599
1050,-97.275833,19.4675,2814
1050,-97.275833,19.4675,2814
1050,-100.77325,25.615972,1505
1050,-101.25,26.308333,1935
1050,-101.6,26.091667,2035
1050,-101.383333,26.138889,1091
1050,-101.383333,26.033333,1126
1050,-100.2,25.21,1759
1050,-100.071833,24.862167,2263
1050,-100.14097,25.04467,1104
1050,-100.106111,24.906667,1993
1050,-100.567097,25.834036,768
1050,-100.151669,24.436389,2101
1050,-100.438889,25.463061,1731
1050,-100.567097,25.834036,768
1050,-100.048056,24.825278,2113
1050,-100.145278,24.641944,2156
1050,-100.438889,25.462778,1732
1050,-100,25.6667,314
1050,-100.77325,25.615972,1505
1050,-101.25,26.308333,1935
1050,-101.6,26.091667,2035
1050,-101.383333,26.138889,1091
1050,-101.383333,26.033333,1126
1050,-100.2,25.21,1759
1050,-100.071833,24.862167,2263
1050,-100.14097,25.04467,1104
1050,-100.106111,24.906667,1993
1050,-100.567097,25.834036,768
1050,-100.151669,24.436389,2101
1050,-100.438889,25.463061,1731
1050,-100.567097,25.834036,768
1050,-100.048056,24.825278,2113
1050,-100.145278,24.641944,2156
1050,-100.438889,25.462778,1732
1050,-100,25.6667,314
1050,-114.508333,29.608333,1102
1050,-116.091667,31.925,1205
1050,-116.375,32.391667,892
1050,-116.675,32.308333,1062
1050,-115.97,32.46,1294
1050,-116.090278,31.855278,932
1050,-116.094942,31.857892,920
1050,-116.5675,32.479444,771
1050,-115.762989,30.000869,130
1050,-113.591667,28.79,1349
1050,-115.721111,30.861389,849
1050,-113.608333,28.722778,897
1050,-113.608333,28.722778,897
1050,-116.472222,32.5675,804
1050,-116.114722,31.912778,1099
1050,-115.383333,31.083333,824
1050,-115.591667,31.075,1536
1050,-115.275,30.858333,1126
1050,-115.458333,30.808333,1918
1050,-115.375,31.091667,541
1050,-115.7667,30.0333,56
1050,-115,30,583
1050,-115.64,30.97,1414
1050,-115.97,32.46,1294
1050,-116.09,31.86,1147
1050,-115.6094,30.9653,1751
1050,-116.608333,31.991667,530
1050,-113.525,28.441667,897
1050,-116.841667,32.425,401
1050,-115.691667,30.975,1022
1050,-115.341667,30.425,992
1050,-113.641667,28.775,715
1050,-114.625,29.741667,726
1050,-116.008333,32.541667,700
1050,-116.158333,31.708333,851
1050,-113.108333,28.175,863
1050,-113.541667,28.308333,615
1050,-114.525,29.608333,1006
1050,-114.508333,29.608333,1102
1050,-112.591667,27.458333,1374
1050,-114.508333,29.608333,1102
1050,-116.091667,31.925,1205
1050,-116.375,32.391667,892
1050,-116.675,32.308333,1062
1050,-115.97,32.46,1294
1050,-116.090278,31.855278,932
1050,-116.094942,31.857892,920
1050,-116.5675,32.479444,771
1050,-115.762989,30.000869,130
1050,-113.591667,28.79,1349
1050,-115.721111,30.861389,849
1050,-113.608333,28.722778,897
1050,-113.608333,28.722778,897
1050,-116.472222,32.5675,804
1050,-116.114722,31.912778,1099
1050,-115.383333,31.083333,824
1050,-115.591667,31.075,1536
1050,-115.275,30.858333,1126
1050,-115.458333,30.808333,1918
1050,-115.375,31.091667,541
1050,-115.7667,30.0333,56
1050,-115,30,583
1050,-115.64,30.97,1414
1050,-115.97,32.46,1294
1050,-116.09,31.86,1147
1050,-115.6094,30.9653,1751
1050,-116.608333,31.991667,530
1050,-113.525,28.441667,897
1050,-116.841667,32.425,401
1050,-115.691667,30.975,1022
1050,-115.341667,30.425,992
1050,-113.641667,28.775,715
1050,-114.625,29.741667,726
1050,-116.008333,32.541667,700
1050,-116.158333,31.708333,851
1050,-113.108333,28.175,863
1050,-113.541667,28.308333,615
1050,-114.525,29.608333,1006
1050,-114.508333,29.608333,1102
1050,-112.591667,27.458333,1374
1050,-100.851944,27.048611,539
1050,-100.833611,27.016944,569
1050,-99.926,24.113,1539
1050,-99.925,24.108333,1520
1050,-99.725,20.841667,2019
1050,-99.77165,20.829989,2513
1050,-100.418333,20.506667,1893
1050,-99.710778,21.091111,2025
1050,-100.463369,22.703931,2061
1050,-100.3,22.183333,1354
1050,-100.744444,22.083333,2063
1050,-100.791667,23.075,2076
1050,-100.308333,23.058333,1625
1050,-100.303889,22.601389,1429
1050,-99.34,24,331
1050,-99.4431,23.5843,910
1050,-99.865,23.659722,2019
1050,-99.641667,23.141667,1687
1050,-99.866667,23.633333,1935
1050,-99.68015,23.251017,1626
1050,-99.605,23.310278,1794
1050,-99.658333,23.291667,1890
1050,-99.675,23.308333,1826
1050,-99.59128,23.301602,1447
1050,-100.851944,27.048611,539
1050,-100.833611,27.016944,569
1050,-99.926,24.113,1539
1050,-99.925,24.108333,1520
1050,-99.725,20.841667,2019
1050,-99.77165,20.829989,2513
1050,-100.418333,20.506667,1893
1050,-99.710778,21.091111,2025
1050,-100.463369,22.703931,2061
1050,-100.3,22.183333,1354
1050,-100.744444,22.083333,2063
1050,-100.791667,23.075,2076
1050,-100.308333,23.058333,1625
1050,-100.303889,22.601389,1429
1050,-99.34,24,331
1050,-99.4431,23.5843,910
1050,-99.865,23.659722,2019
1050,-99.641667,23.141667,1687
1050,-99.866667,23.633333,1935
1050,-99.68015,23.251017,1626
1050,-99.605,23.310278,1794
1050,-99.658333,23.291667,1890
1050,-99.675,23.308333,1826
1050,-99.59128,23.301602,1447
1050,-100.089167,21.348056,1472
1050,-100.4875,21.3425,2347
1050,-99.971111,21.431111,1082
1050,-100.089167,21.348056,1472
1050,-100.08917,21.34806,1472
1050,-100.4875,21.3425,2347
1050,-99.92,21.148056,1837
1050,-100.089167,21.348056,1472
1050,-100.4875,21.3425,2347
1050,-99.971111,21.431111,1082
1050,-100.089167,21.348056,1472
1050,-100.08917,21.34806,1472
1050,-100.4875,21.3425,2347
1050,-99.92,21.148056,1837
1050,-97.354778,17.678306,2207
1050,-97.608333,17.658333,2201
1050,-97.608333,17.658333,2201
1050,-97.401306,18.702556,2429
1050,-97.382222,18.682167,2235
1050,-97.525,18.740833,2313
1050,-97.610361,18.743917,2180
1050,-97.575194,18.476361,1960
1050,-97.466389,18.608028,2002
1050,-97.450583,18.269583,2433
1050,-97.608333,18.746111,2193
1050,-97.406944,18.700556,2400
1050,-97.658333,18.441667,2205
1050,-97.525,18.141667,2261
1050,-97.658333,18.458333,2376
1050,-97.998333,18.855,2037
1050,-97.640361,18.516306,2415
1050,-97.640361,18.516306,2415
1050,-97.354778,17.678306,2207
1050,-97.608333,17.658333,2201
1050,-97.608333,17.658333,2201
1050,-97.401306,18.702556,2429
1050,-97.382222,18.682167,2235
1050,-97.525,18.740833,2313
1050,-97.610361,18.743917,2180
1050,-97.575194,18.476361,1960
1050,-97.466389,18.608028,2002
1050,-97.450583,18.269583,2433
1050,-97.608333,18.746111,2193
1050,-97.406944,18.700556,2400
1050,-97.658333,18.441667,2205
1050,-97.525,18.141667,2261
1050,-97.658333,18.458333,2376
1050,-97.998333,18.855,2037
1050,-97.640361,18.516306,2415
1050,-97.640361,18.516306,2415
1050,-111.758333,24.375,111
1050,-111.758333,24.375,111
1050,-111.07,28.06,364
1050,-111.0715,28.08,212
1050,-111.19417,28.049,43
1050,-110.556944,30.379444,988
1050,-111.075,28.058333,473
1050,-111.07,28.06,364
1050,-111.0715,28.08,212
1050,-111.19417,28.049,43
1050,-110.556944,30.379444,988
1050,-111.075,28.058333,473
1050,-116.4,31.61,511
1050,-116.4,31.61,511
1050,-116.025,31.541667,1249
1050,-115.158333,30.391667,1307
1050,-115.525,31.241667,1752
1050,-115.558333,31.275,1594
1050,-116.075,32.475,1322
1050,-116.208333,32.308333,1242
1050,-115.641667,31.641667,1187
1050,-112.608333,27.508333,607
1050,-101.750556,28.916944,1345
1050,-102.300556,27.217778,991
1050,-101.71,29.12,890
1050,-101.71,29.12,890
1050,-100.2875,24.853056,2350
1050,-99.736389,20.851389,1865
1050,-109.925,30.747778,1154
1050,-99.430556,23.303056,933
1050,-116.4,31.61,511
1050,-116.4,31.61,511
1050,-116.025,31.541667,1249
1050,-115.158333,30.391667,1307
1050,-115.525,31.241667,1752
1050,-115.558333,31.275,1594
1050,-116.075,32.475,1322
1050,-116.208333,32.308333,1242
1050,-115.641667,31.641667,1187
1050,-112.608333,27.508333,607
1050,-101.750556,28.916944,1345
1050,-102.300556,27.217778,991
1050,-101.71,29.12,890
1050,-101.71,29.12,890
1050,-100.2875,24.853056,2350
1050,-99.736389,20.851389,1865
1050,-109.925,30.747778,1154
1050,-99.430556,23.303056,933
1050,-99.665,21.083333,2621
1050,-99.758333,21.07,1878
1050,-106.234268,28.526924,1631
1050,-103.779444,27.194722,1727
1050,-101.753611,28.151111,565
1050,-101.55,24.905,1654
1050,-101.351667,26.854167,1113
1050,-102.25,28.666667,947
1050,-100.974678,25.396414,1678
1050,-103.697092,27.977078,2035
1050,-103.09415,28.274833,1753
1050,-102.380403,28.642333,1525
1050,-101.455158,26.268489,1144
1050,-101.3,26.166667,978
1050,-102.783333,27.766667,1448
1050,-103.904672,27.626908,2399
1050,-101.329719,26.796389,981
1050,-103.7,27.966667,1949
1050,-104.1476,29.119789,1706
1050,-105.311983,29.321725,1375
1050,-105.283333,29.316667,1334
1050,-105.533333,28.916667,1508
1050,-107.983333,31.616667,1756
1050,-103.926389,27.523611,1351
1050,-99.758333,21.07,1878
1050,-100.582222,22.615278,1508
1050,-100.791667,23.058333,2348
1050,-100.791667,23.608333,2278
1050,-100.375,22.625,1710
1050,-109.641,31.2372,1371
1050,-109.631389,31.233056,1284
1050,-99.52313,24.06598,608
1050,-99.51377,24.07475,538
1050,-99.865,23.659722,2019
1050,-99.87,23.655278,1973
1050,-98.908333,24.725,745
1050,-98.913333,24.716667,811
1050,-99.016667,23.416667,501
1050,-99.866667,23.65,2199
1050,-99.866667,23.633333,1935
1050,-99.677461,23.26865,1749
1050,-98.766667,24.533333,557
1050,-99.700833,23.101667,1319
1050,-99.7147,23.5785,2240
1050,-98.861667,24.731667,578
1050,-98.825278,24.683333,755
1050,-98.836667,24.67,795
1050,-98.905,24.725278,681
1050,-98.841667,24.633889,749
1050,-98.799722,24.5525,624
1050,-98.686667,24.591667,662
1050,-98.851667,24.719167,607
1050,-98.7675,24.534444,548
1050,-98.833889,24.667222,780
1050,-98.818056,24.683333,769
1050,-98.833889,24.667222,780
1050,-98.675556,24.501389,488
1050,-99.275,23.425,1109
1050,-98.958333,24.558333,528
1050,-98.925,24.725,779
1050,-98.775,24.541667,513
1050,-98.908333,24.725,745
1050,-98.408333,24.708333,216
1050,-99.675,23.308333,1826
1050,-99.69107,23.20057,1428
1050,-99.868481,23.644115,2060
1050,-102.29303,25.05542,1314
1050,-102.25,28.666667,947
1050,-102.393217,28.071656,1387
1050,-101.6,26.091667,2035
1050,-101.498889,25.609444,1136
1050,-101.498889,25.609444,1136
1050,-101.915833,27.133611,1244
1050,-102.285556,27.206111,989
1050,-101.383333,26.033333,1126
1050,-101.3,25.05,2023
1050,-102.33,29.3,1120
1050,-102.5,29.17,1251
1050,-101.75,24.9,1874
1050,-101.75,28.15,560
1050,-102.31667,28.65,1052
1050,-101.425,25.975,1273
1050,-101.325,25.775,1034
1050,-102.225,25.391667,1902
1050,-101.383333,26.033333,1126
1050,-102.973889,28.242222,1247
1050,-99.968611,23.767222,1547
1050,-100.13097,24.15211,1575
1050,-100.585,26.546944,524
1050,-99.925,23.775,1804
1050,-99.860114,24.11595,1215
1050,-100.16,25.374,610
1050,-100.533333,26.533333,644
1050,-100.389169,25.490831,1480
1050,-99.860114,24.11595,1215
1050,-100.041675,23.900067,1594
1050,-100.296389,25.438333,1245
1050,-100.048056,24.825278,2113
1050,-100.16,25.373889,610
1050,-100.351667,25.494167,1020
1050,-99.91778,23.77028,1800
1050,-99.860627,24.116828,1218
1050,-100.38917,25.49083,1480
1050,-97.593264,17.671153,2288
1050,-97.465833,17.640556,2257
1050,-97.641667,17.675,2199
1050,-97.554444,18.247778,1746
1050,-97.450583,18.269583,2433
1050,-97.4625,18.623667,2136
1050,-97.450028,18.271222,2405
1050,-97.473194,18.443444,1893
1050,-97.691667,18.441667,2182
1050,-97.408333,18.658333,2172
1050,-97.525,18.141667,2261
1050,-97.591667,18.241667,2002
1050,-97.308333,18.541667,2057
1050,-97.458333,18.258333,2116
1050,-97.458333,18.275,2184
1050,-97.458333,18.258333,2116
1050,-97.658333,18.458333,2376
1050,-97.575,18.275,1985
1050,-97.43,18.44,1727
1050,-97.610762,18.174242,2281
1050,-97.614167,18.151389,1828
1050,-99.73255,21.07099,1963
1050,-100.01249,20.96696,2334
1050,-99.73255,21.07099,1963
1050,-99.77,20.823333,2662
1050,-99.77,20.823333,2662
1050,-99.77,20.823333,2662
1050,-99.629052,20.703197,1998
1050,-103.78,27.19,1758
1050,-104.1476,29.119789,1706
1050,-105.311983,29.321725,1375
1050,-105.283333,29.316667,1334
1050,-105.533333,28.916667,1508
1050,-107.983333,31.616667,1756
1050,-103.926389,27.523611,1351
1050,-103.78,27.19,1758
1050,-106.234268,28.526924,1631
1050,-103.779444,27.194722,1727
1050,-101.753611,28.151111,565
1050,-101.55,24.905,1654
1050,-101.351667,26.854167,1113
1050,-102.25,28.666667,947
1050,-100.974678,25.396414,1678
1050,-103.697092,27.977078,2035
1050,-103.09415,28.274833,1753
1050,-102.380403,28.642333,1525
1050,-101.455158,26.268489,1144
1050,-101.3,26.166667,978
1050,-102.783333,27.766667,1448
1050,-103.904672,27.626908,2399
1050,-101.329719,26.796389,981
1050,-103.7,27.966667,1949
1050,-102.25,28.666667,947
1050,-102.393217,28.071656,1387
1050,-101.6,26.091667,2035
1050,-101.498889,25.609444,1136
1050,-101.498889,25.609444,1136
1050,-101.915833,27.133611,1244
1050,-102.285556,27.206111,989
1050,-101.383333,26.033333,1126
1050,-101.3,25.05,2023
1050,-102.33,29.3,1120
1050,-102.5,29.17,1251
1050,-101.75,24.9,1874
1050,-101.75,28.15,560
1050,-102.31667,28.65,1052
1050,-101.425,25.975,1273
1050,-101.325,25.775,1034
1050,-102.225,25.391667,1902
1050,-101.383333,26.033333,1126
1050,-102.973889,28.242222,1247
1050,-99.968611,23.767222,1547
1050,-100.13097,24.15211,1575
1050,-100.585,26.546944,524
1050,-99.925,23.775,1804
1050,-99.860114,24.11595,1215
1050,-100.16,25.374,610
1050,-100.533333,26.533333,644
1050,-100.389169,25.490831,1480
1050,-99.860114,24.11595,1215
1050,-100.041675,23.900067,1594
1050,-100.296389,25.438333,1245
1050,-100.048056,24.825278,2113
1050,-100.16,25.373889,610
1050,-100.351667,25.494167,1020
1050,-99.91778,23.77028,1800
1050,-99.860627,24.116828,1218
1050,-100.38917,25.49083,1480
1050,-97.593264,17.671153,2288
1050,-97.465833,17.640556,2257
1050,-97.641667,17.675,2199
1050,-97.554444,18.247778,1746
1050,-97.450583,18.269583,2433
1050,-97.4625,18.623667,2136
1050,-97.450028,18.271222,2405
1050,-97.473194,18.443444,1893
1050,-97.691667,18.441667,2182
1050,-97.408333,18.658333,2172
1050,-97.525,18.141667,2261
1050,-97.591667,18.241667,2002
1050,-97.308333,18.541667,2057
1050,-97.458333,18.258333,2116
1050,-97.458333,18.275,2184
1050,-97.458333,18.258333,2116
1050,-97.658333,18.458333,2376
1050,-97.575,18.275,1985
1050,-97.43,18.44,1727
1050,-97.610762,18.174242,2281
1050,-97.614167,18.151389,1828
1050,-99.73255,21.07099,1963
1050,-100.01249,20.96696,2334
1050,-99.73255,21.07099,1963
1050,-99.77,20.823333,2662
1050,-99.77,20.823333,2662
1050,-99.77,20.823333,2662
1050,-99.629052,20.703197,1998
1050,-99.665,21.083333,2621
1050,-99.758333,21.07,1878
1050,-99.758333,21.07,1878
1050,-100.582222,22.615278,1508
1050,-100.791667,23.058333,2348
1050,-100.791667,23.608333,2278
1050,-100.375,22.625,1710
1050,-109.641,31.2372,1371
1050,-109.631389,31.233056,1284
1050,-99.52313,24.06598,608
1050,-99.51377,24.07475,538
1050,-99.865,23.659722,2019
1050,-99.87,23.655278,1973
1050,-98.908333,24.725,745
1050,-98.913333,24.716667,811
1050,-99.016667,23.416667,501
1050,-99.866667,23.65,2199
1050,-99.866667,23.633333,1935
1050,-99.677461,23.26865,1749
1050,-98.766667,24.533333,557
1050,-99.700833,23.101667,1319
1050,-99.7147,23.5785,2240
1050,-98.861667,24.731667,578
1050,-98.825278,24.683333,755
1050,-98.836667,24.67,795
1050,-98.905,24.725278,681
1050,-98.841667,24.633889,749
1050,-98.799722,24.5525,624
1050,-98.686667,24.591667,662
1050,-98.851667,24.719167,607
1050,-98.7675,24.534444,548
1050,-98.833889,24.667222,780
1050,-98.818056,24.683333,769
1050,-98.833889,24.667222,780
1050,-98.675556,24.501389,488
1050,-99.275,23.425,1109
1050,-98.958333,24.558333,528
1050,-98.925,24.725,779
1050,-98.775,24.541667,513
1050,-98.908333,24.725,745
1050,-98.408333,24.708333,216
1050,-99.675,23.308333,1826
1050,-99.69107,23.20057,1428
1050,-99.868481,23.644115,2060
1050,-102.29303,25.05542,1314
1093,-101.897017,25.599511,1223
1093,-100.371944,21.286389,2266
1093,-99.337522,20.597531,1800
1093,-99.338211,20.605444,1852
1093,-99.025,20.158333,2211
1093,-99.025,20.841667,1141
1093,-99.025,20.158333,2211
1093,-98.745278,20.136111,2555
1093,-99.225,20.591667,1932
1093,-99.057222,19.588611,2325
1093,-100.3339,24.5811,1946
1093,-97.632083,18.284667,1845
1093,-97.441667,18.341667,1545
1093,-97.441667,18.341667,1545
1093,-97.416667,18.666667,2253
1093,-97.433333,18.333333,1494
1093,-97.447222,18.340278,1648
1093,-97.501389,18.268056,1696
1093,-97.435833,18.378611,1568
1093,-97.441389,18.350556,1577
1093,-97.558528,18.281972,1691
1093,-97.425556,18.233778,2077
1093,-97.432778,18.235278,2033
