ID,pais,estado,municipio,longitud,latitud,altitudmapa,zonamapa
89310,MEXICO,QUERETARO,CADEREYTA DE MONTES,-99.58,20.68,1936,CONTINENTAL
113896,MEXICO,PUEBLA,CAÑADA MORELOS,-97.41,18.7,2398,CONTINENTAL
77094,MEXICO,SONORA,GUAYMAS,-111.25,28.05,43,CONTINENTAL
82151,MEXICO,PUEBLA,ZAPOTITLAN,-97.49,18.33,1502,CONTINENTAL
103957,MEXICO,0,0,-118.27,29.02,558,ISLA
10937,MEXICO,NUEVO LEON,CADEREYTA JIMENEZ,-100,25.67,314,CONTINENTAL
115294,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.02,25.42,66,CONTINENTAL
104406,MEXICO,0,0,-112.4,29,155,ISLA
118547,MEXICO,CHIHUAHUA,CHIHUAHUA,-106.05,28.59,1687,CONTINENTAL
122648,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.41,29.81,7,CONTINENTAL
86792,MEXICO,0,0,-113.25,29.22,483,ISLA
75688,MEXICO,COAHUILA DE ZARAGOZA,SAN PEDRO,-102.35,26.58,860,CONTINENTAL
80043,MEXICO,SONORA,AGUA PRIETA,-109.08,31.33,1295,CONTINENTAL
94110,MEXICO,QUERETARO,PINAL DE AMOLES,-99.59,21.02,1299,CONTINENTAL
108923,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-102.84,27.68,1246,CONTINENTAL
128586,MEXICO,COAHUILA DE ZARAGOZA,PARRAS,-102.2,25.4,1746,CONTINENTAL
103218,MEXICO,PUEBLA,ZAPOTITLAN,-97.47,18.35,1761,CONTINENTAL
137141,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.41,27.01,838,CONTINENTAL
78034,MEXICO,SONORA,GUAYMAS,-110.98,27.95,8,CONTINENTAL
109111,MEXICO,COAHUILA DE ZARAGOZA,PARRAS,-102.17,25.29,1501,CONTINENTAL
87641,MEXICO,PUEBLA,TLACOTEPEC DE BENITO JUAREZ,-97.72,18.69,2040,CONTINENTAL
3484,MEXICO,VERACRUZ DE IGNACIO DE LA LLAVE,PEROTE,-97.27,19.47,2599,CONTINENTAL
126007,MEXICO,CHIHUAHUA,COYAME DEL SOTOL,-104.92,29.62,1081,CONTINENTAL
129083,MEXICO,CHIHUAHUA,JIMENEZ,-104.02,27.18,1600,CONTINENTAL
129345,MEXICO,NUEVO LEON,GALEANA,-100.31,24.68,1945,CONTINENTAL
113646,MEXICO,CHIHUAHUA,CAMARGO,-105.02,27.52,1308,CONTINENTAL
130840,MEXICO,NUEVO LEON,DOCTOR ARROYO,-100.04,23.9,1594,CONTINENTAL
113088,MEXICO,CHIHUAHUA,ASCENSION,-107.82,31.6,1281,CONTINENTAL
87226,MEXICO,DURANGO,NAZAS,-104.06,25.38,1379,CONTINENTAL
78621,MEXICO,GUANAJUATO,VICTORIA,-100.36,21.27,1973,CONTINENTAL
97125,MEXICO,CHIHUAHUA,JIMENEZ,-104.72,27.33,1679,CONTINENTAL
72897,MEXICO,HIDALGO,CARDONAL,-98.98,20.63,1760,CONTINENTAL
86542,MEXICO,TAMAULIPAS,JAUMAVE,-99.44,23.31,1048,CONTINENTAL
85573,MEXICO,PUEBLA,CALTEPEC,-97.42,18.22,1978,CONTINENTAL
96301,MEXICO,SONORA,NAVOJOA,-109.3,26.98,109,CONTINENTAL
104492,MEXICO,0,0,-110.37,24.46,9,ARRECIFE
140268,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.48,28.89,9,CONTINENTAL
138454,MEXICO,SONORA,NACOZARI DE GARCIA,-109.28,30.64,955,CONTINENTAL
100798,MEXICO,CHIHUAHUA,CHIHUAHUA,-106.05,28.59,1687,CONTINENTAL
114062,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.76,28.79,488,CONTINENTAL
4480,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.29,26.51,1268,CONTINENTAL
133084,MEXICO,PUEBLA,COXCATLAN,-97.15,18.23,1009,CONTINENTAL
78297,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.95,24.64,185,CONTINENTAL
125131,MEXICO,NUEVO LEON,GALEANA,-100.34,24.56,1894,CONTINENTAL
85962,MEXICO,PUEBLA,COXCATLAN,-97.16,18.24,1050,CONTINENTAL
127767,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.63,31.03,1558,CONTINENTAL
107882,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.19,26.81,801,CONTINENTAL
94978,MEXICO,TAMAULIPAS,BURGOS,-99.01,25.01,158,CONTINENTAL
74422,MEXICO,TAMAULIPAS,SAN FERNANDO,-97.72,24.63,5,CONTINENTAL
118470,MEXICO,SONORA,PITIQUITO,-112.08,29.87,494,CONTINENTAL
104041,MEXICO,TAMAULIPAS,VICTORIA,-99.2,23.67,539,CONTINENTAL
6948,MEXICO,PUEBLA,CAÑADA MORELOS,-97.41,18.7,2434,CONTINENTAL
7918,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.45,31.07,2015,CONTINENTAL
138964,MEXICO,SONORA,HERMOSILLO,-111.97,28.81,,ISLA
7222,MEXICO,ZACATECAS,PINOS,-101.42,22.41,2227,CONTINENTAL
73956,MEXICO,COAHUILA DE ZARAGOZA,SAN BUENAVENTURA,-102.15,28.39,1354,CONTINENTAL
139925,MEXICO,SONORA,HERMOSILLO,-111.92,28.87,8,CONTINENTAL
125571,MEXICO,CHIHUAHUA,JULIMES,-105.31,28.66,1929,CONTINENTAL
9809,MEXICO,SAN LUIS POTOSI,CHARCAS,-101.2,23.43,2234,CONTINENTAL
127413,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.62,26.79,1619,CONTINENTAL
82617,MEXICO,COAHUILA DE ZARAGOZA,PARRAS,-102.18,25.12,1621,CONTINENTAL
86971,MEXICO,PUEBLA,ZAPOTITLAN,-97.52,18.34,1646,CONTINENTAL
9824,MEXICO,NUEVO LEON,GALEANA,-100.07,24.86,2263,CONTINENTAL
119990,MEXICO,TAMAULIPAS,SAN NICOLAS,-98.85,24.72,614,CONTINENTAL
137058,MEXICO,CHIHUAHUA,COYAME DEL SOTOL,-104.88,30.01,2060,CONTINENTAL
79671,MEXICO,SONORA,PUERTO PEÑASCO,-113.51,31.43,33,CONTINENTAL
1582,MEXICO,SONORA,HERMOSILLO,-112.04,28.96,454,CONTINENTAL
104598,MEXICO,SONORA,BACOACHI,-110.09,30.6,1652,CONTINENTAL
3663,MEXICO,SAN LUIS POTOSI,CERRITOS,-100.42,22.5,1334,CONTINENTAL
124322,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-102.53,27.45,1432,CONTINENTAL
94006,MEXICO,SONORA,PUERTO PEÑASCO,-113.98,31.71,9,CONTINENTAL
97317,MEXICO,COAHUILA DE ZARAGOZA,ARTEAGA,-100.78,25.5,2205,CONTINENTAL
122920,MEXICO,SONORA,PITIQUITO,-112.64,29.85,33,CONTINENTAL
102792,MEXICO,PUEBLA,TEHUACAN,-97.43,18.41,1811,CONTINENTAL
75133,MEXICO,OAXACA,VILLA DE TAMAZULAPAM DEL PROGRESO,-97.61,17.68,2081,CONTINENTAL
4807,MEXICO,TAMAULIPAS,SAN NICOLAS,-98.84,24.63,749,CONTINENTAL
79136,MEXICO,SINALOA,AHOME,-108.93,25.46,295,CONTINENTAL
128521,MEXICO,COAHUILA DE ZARAGOZA,ACUÑA,-101.37,29.28,476,CONTINENTAL
127529,MEXICO,0,0,-115.23,28.36,333,ISLA
128646,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.86,31.34,914,CONTINENTAL
103108,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.73,24.1,237,CONTINENTAL
5650,MEXICO,MORELOS,TEPOZTLAN,-99.15,19.02,2371,CONTINENTAL
124606,MEXICO,PUEBLA,CAÑADA MORELOS,-97.4,18.7,2244,CONTINENTAL
94240,MEXICO,0,0,-112.33,28.97,835,ISLA
93758,MEXICO,SAN LUIS POTOSI,CIUDAD FERNANDEZ,-100.01,22.01,1011,CONTINENTAL
76375,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.46,31.31,819,CONTINENTAL
121284,MEXICO,CHIHUAHUA,JANOS,-108.29,30.68,1485,CONTINENTAL
104170,MEXICO,0,0,-112.31,28.98,533,ISLA
104780,MEXICO,OAXACA,VILLA DE TAMAZULAPAM DEL PROGRESO,-97.59,17.67,2282,CONTINENTAL
77940,MEXICO,SONORA,PITIQUITO,-112.65,29.83,22,CONTINENTAL
121074,MEXICO,SONORA,GUAYMAS,-111.07,28.02,550,CONTINENTAL
73080,MEXICO,PUEBLA,ZAPOTITLAN,-97.54,18.26,1704,CONTINENTAL
109007,MEXICO,NUEVO LEON,SABINAS HIDALGO,-100.19,26.69,334,CONTINENTAL
141505,MEXICO,CHIHUAHUA,AHUMADA,-106.48,30.33,1337,CONTINENTAL
85413,MEXICO,DURANGO,TLAHUALILO,-103.97,26.6,1170,CONTINENTAL
91165,MEXICO,PUEBLA,ZAPOTITLAN,-97.48,18.34,1668,CONTINENTAL
111201,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,-101.26,25.01,2259,CONTINENTAL
6241,MEXICO,PUEBLA,ZAPOTITLAN,-97.45,18.27,2405,CONTINENTAL
97205,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.57,26.06,956,CONTINENTAL
133064,MEXICO,PUEBLA,ZAPOTITLAN,-97.46,18.34,1647,CONTINENTAL
106522,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.14,32.03,1144,CONTINENTAL
90703,MEXICO,GUANAJUATO,SAN DIEGO DE LA UNION,-100.95,21.41,2257,CONTINENTAL
82517,MEXICO,HIDALGO,AJACUBA,-99.03,20.16,2211,CONTINENTAL
136680,MEXICO,NUEVO LEON,ARAMBERRI,-100.05,24.11,1586,CONTINENTAL
120823,MEXICO,SONORA,URES,-110.42,29.46,416,CONTINENTAL
118881,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.74,24.83,733,CONTINENTAL
103481,MEXICO,DURANGO,NOMBRE DE DIOS,-104.26,24.04,1874,CONTINENTAL
113291,MEXICO,SONORA,HERMOSILLO,-112.02,28.87,51,CONTINENTAL
2587,MEXICO,PUEBLA,ZAPOTITLAN,-97.44,18.41,1739,CONTINENTAL
127098,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.61,27.51,607,CONTINENTAL
118552,MEXICO,CHIHUAHUA,AHUMADA,-106.48,30.33,1337,CONTINENTAL
7169,MEXICO,TAMAULIPAS,JAUMAVE,-99.47,23.54,1208,CONTINENTAL
133460,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.76,29.76,583,CONTINENTAL
94153,MEXICO,COAHUILA DE ZARAGOZA,SIERRA MOJADA,-103.55,27.43,1445,CONTINENTAL
2391,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.53,30.03,302,CONTINENTAL
44905,MEXICO,NUEVO LEON,ARAMBERRI,-99.93,24.11,1539,CONTINENTAL
94216,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.46,26.99,829,CONTINENTAL
107018,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.39,25.83,779,CONTINENTAL
3608,MEXICO,PUEBLA,TLACOTEPEC DE BENITO JUAREZ,-97.61,18.75,2196,CONTINENTAL
96768,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.07,28.5,9,CONTINENTAL
86561,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.93,28.38,95,CONTINENTAL
140813,MEXICO,SONORA,LA COLORADA,-110.88,28.66,359,CONTINENTAL
108517,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.3,27,1999,CONTINENTAL
122925,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-114.91,27.72,25,CONTINENTAL
134303,MEXICO,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,-101.54,25.98,1967,CONTINENTAL
103883,MEXICO,TAMAULIPAS,SAN FERNANDO,-97.74,24.53,7,CONTINENTAL
87268,MEXICO,TAMAULIPAS,TULA,-99.64,23.08,1502,CONTINENTAL
132511,MEXICO,QUERETARO,SAN JOAQUIN,-99.51,21.03,858,CONTINENTAL
126817,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.66,30.17,145,CONTINENTAL
94227,MEXICO,SONORA,GUAYMAS,-111.13,28.04,196,CONTINENTAL
96195,MEXICO,SONORA,HERMOSILLO,-111.03,29.2,281,CONTINENTAL
108277,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.69,31.73,135,CONTINENTAL
6514,MEXICO,SAN LUIS POTOSI,CIUDAD DEL MAIZ,-99.88,22.37,1098,CONTINENTAL
123871,MEXICO,COAHUILA DE ZARAGOZA,PARRAS,-102.35,25.27,1153,CONTINENTAL
130780,MEXICO,NUEVO LEON,RAYONES,-100,25.03,727,CONTINENTAL
3238,MEXICO,SONORA,CABORCA,-112.35,30.32,576,CONTINENTAL
99301,MEXICO,SONORA,HERMOSILLO,-111.92,28.88,7,CONTINENTAL
111310,MEXICO,PUEBLA,SANTIAGO MIAHUATLAN,-97.42,18.55,1864,CONTINENTAL
76026,MEXICO,NUEVO LEON,MINA,-100.78,26.3,696,CONTINENTAL
89828,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.26,30.03,575,CONTINENTAL
75049,MEXICO,SAN LUIS POTOSI,GUADALCAZAR,-100.33,22.83,1676,CONTINENTAL
130759,MEXICO,0,0,-115.23,28.36,333,ISLA
1995,MEXICO,PUEBLA,ZAPOTITLAN,-97.46,18.32,1561,CONTINENTAL
128425,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.47,31.07,2232,CONTINENTAL
110908,MEXICO,TAMAULIPAS,TULA,-99.68,23.27,1749,CONTINENTAL
77172,MEXICO,CHIHUAHUA,COYAME DEL SOTOL,-105.23,29.37,1342,CONTINENTAL
127156,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-114.72,27.6,150,CONTINENTAL
139056,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-112.03,26.22,132,CONTINENTAL
99999,MEXICO,0,0,-112.29,28.72,21,ISLA
130030,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-102.52,27.17,1633,CONTINENTAL
98250,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-112.08,24.82,7,CONTINENTAL
77936,MEXICO,SONORA,GENERAL PLUTARCO ELIAS CALLES,-113.14,31.93,274,CONTINENTAL
111056,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.31,28.03,284,CONTINENTAL
99739,MEXICO,TAMAULIPAS,MIQUIHUANA,-99.87,23.65,2199,CONTINENTAL
116851,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.75,29.78,647,CONTINENTAL
100741,MEXICO,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,-101.67,25.87,1741,CONTINENTAL
140917,MEXICO,NUEVO LEON,GALEANA,-100.34,24.83,1877,CONTINENTAL
74330,MEXICO,NUEVO LEON,SABINAS HIDALGO,-100.19,26.69,334,CONTINENTAL
83366,MEXICO,TAMAULIPAS,TULA,-99.79,22.78,1014,CONTINENTAL
72795,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.34,25.73,331,CONTINENTAL
134995,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.5,30.85,1946,CONTINENTAL
81757,MEXICO,QUERETARO,PEÑAMILLER,-99.81,21.06,1327,CONTINENTAL
137347,MEXICO,COAHUILA DE ZARAGOZA,ABASOLO,-101.23,27.2,396,CONTINENTAL
103311,MEXICO,PUEBLA,TEPANCO DE LOPEZ,-97.63,18.55,2127,CONTINENTAL
74867,MEXICO,COAHUILA DE ZARAGOZA,ABASOLO,-101.38,27.09,454,CONTINENTAL
90115,MEXICO,HIDALGO,AJACUBA,-99.03,20.16,2308,CONTINENTAL
110448,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.22,23.86,315,CONTINENTAL
115607,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.19,29.11,419,CONTINENTAL
125277,MEXICO,NUEVO LEON,SANTIAGO,-100.12,25.43,609,CONTINENTAL
6477,MEXICO,DURANGO,LERDO,-103.72,25.42,1498,CONTINENTAL
91466,MEXICO,0,0,-109.84,24.2,451,ISLA
91244,MEXICO,PUEBLA,ZAPOTITLAN,-97.46,18.41,1860,CONTINENTAL
44425,MEXICO,SONORA,NACOZARI DE GARCIA,-109.42,30.64,899,CONTINENTAL
44536,MEXICO,SONORA,AGUA PRIETA,-109.09,31.32,1299,CONTINENTAL
122305,MEXICO,SONORA,GUAYMAS,-110.4,27.7,9,CONTINENTAL
98303,MEXICO,SONORA,HUATABAMPO,-109.61,26.71,11,CONTINENTAL
114670,MEXICO,SONORA,PITIQUITO,-112.39,29.54,26,CONTINENTAL
105589,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-113.08,27.63,987,CONTINENTAL
95569,MEXICO,TAMAULIPAS,MIQUIHUANA,-99.86,23.57,1552,CONTINENTAL
113460,MEXICO,HIDALGO,ZEMPOALA,-98.61,19.94,2820,CONTINENTAL
79207,MEXICO,0,0,-112.58,28.72,246,ISLA
88218,MEXICO,ZACATECAS,MAZAPIL,-101.9,24.74,1628,CONTINENTAL
124607,MEXICO,PUEBLA,CHAPULCO,-97.39,18.69,2257,CONTINENTAL
98644,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-113.66,26.78,8,CONTINENTAL
7281,MEXICO,NUEVO LEON,ARAMBERRI,-100,24.25,2081,CONTINENTAL
112224,MEXICO,SONORA,PUERTO PEÑASCO,-113.61,31.81,275,CONTINENTAL
128670,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.3,27,1999,CONTINENTAL
92053,MEXICO,CHIHUAHUA,COYAME DEL SOTOL,-105.13,29.42,1253,CONTINENTAL
83789,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.56,24.79,47,CONTINENTAL
118962,MEXICO,PUEBLA,ZAPOTITLAN,-97.51,18.32,1502,CONTINENTAL
101140,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.77,28.18,123,CONTINENTAL
138010,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.14,27.16,10,CONTINENTAL
3507,MEXICO,TAMAULIPAS,BUSTAMANTE,-99.89,23.29,1625,CONTINENTAL
129619,MEXICO,NUEVO LEON,GARCIA,-100.67,25.68,1153,CONTINENTAL
107804,MEXICO,BAJA CALIFORNIA,TECATE,-116.47,32.57,797,CONTINENTAL
83498,MEXICO,HIDALGO,MINERAL DEL MONTE,-98.71,20.13,2572,CONTINENTAL
110254,MEXICO,BAJA CALIFORNIA SUR,LOS CABOS,-109.73,23.22,157,CONTINENTAL
125758,MEXICO,BAJA CALIFORNIA,MEXICALI,-115.37,31.2,415,CONTINENTAL
104520,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.59,24.91,51,CONTINENTAL
135648,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.56,29.14,301,CONTINENTAL
104086,MEXICO,COAHUILA DE ZARAGOZA,SIERRA MOJADA,-103.7,27.97,2035,CONTINENTAL
106248,MEXICO,MEXICO,HUEHUETOCA,-99.16,19.85,2406,CONTINENTAL
8340,MEXICO,HIDALGO,ZEMPOALA,-98.72,19.96,2436,CONTINENTAL
80780,MEXICO,COAHUILA DE ZARAGOZA,CASTAÑOS,-101.37,26.34,1180,CONTINENTAL
91555,MEXICO,BAJA CALIFORNIA SUR,LOS CABOS,-109.43,23.37,11,CONTINENTAL
114002,MEXICO,0,0,-110.56,24.89,20,ISLA
138782,MEXICO,BAJA CALIFORNIA,PLAYAS DE ROSARITO,-117.08,32.4,59,CONTINENTAL
111889,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-111.14,24.16,17,CONTINENTAL
86639,MEXICO,PUEBLA,ZAPOTITLAN,-97.43,18.37,1494,CONTINENTAL
107641,MEXICO,CHIHUAHUA,CHIHUAHUA,-105.92,28.49,1502,CONTINENTAL
98037,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-101.88,26.56,1768,CONTINENTAL
89253,MEXICO,DURANGO,GENERAL SIMON BOLIVAR,-103.15,24.74,1480,CONTINENTAL
77495,MEXICO,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,-100.84,25.61,1255,CONTINENTAL
4895,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.61,30.97,1751,CONTINENTAL
119022,MEXICO,NUEVO LEON,ITURBIDE,-99.8,24.58,984,CONTINENTAL
9851,MEXICO,NUEVO LEON,ARAMBERRI,-100.01,24.01,1782,CONTINENTAL
79159,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-111.86,26.79,6,CONTINENTAL
7095,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.16,26.64,1003,CONTINENTAL
74695,MEXICO,PUEBLA,ZINACATEPEC,-97.19,18.31,1237,CONTINENTAL
106319,MEXICO,NUEVO LEON,BUSTAMANTE,-100.55,26.55,682,CONTINENTAL
126841,MEXICO,0,0,-116.79,31.8,27,ISLA
94675,MEXICO,CHIHUAHUA,AHUMADA,-106.47,30.24,1349,CONTINENTAL
75401,MEXICO,BAJA CALIFORNIA,TIJUANA,-116.76,32.51,271,CONTINENTAL
119839,MEXICO,0,0,-112.37,29.01,205,ISLA
120054,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.56,28.95,12,CONTINENTAL
100927,MEXICO,SONORA,MOCTEZUMA,-109.55,29.84,784,CONTINENTAL
100016,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.94,24.18,118,CONTINENTAL
104235,MEXICO,BAJA CALIFORNIA,ENSENADA,-112.95,28.33,197,CONTINENTAL
124910,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.78,30.47,167,CONTINENTAL
76432,MEXICO,SONORA,GUAYMAS,-111.06,27.96,56,CONTINENTAL
135332,MEXICO,TAMAULIPAS,PALMILLAS,-99.6,23.37,1688,CONTINENTAL
102376,MEXICO,PUEBLA,ZAPOTITLAN,-97.44,18.38,1595,CONTINENTAL
116368,MEXICO,DURANGO,TLAHUALILO,-103.74,26.66,1187,CONTINENTAL
129964,MEXICO,0,0,-115.23,28.36,333,ISLA
113916,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-112.56,26.36,77,CONTINENTAL
84977,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-102.94,28.55,1044,CONTINENTAL
90731,MEXICO,SAN LUIS POTOSI,GUADALCAZAR,-100.39,22.79,2241,CONTINENTAL
118570,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.12,26.88,1035,CONTINENTAL
112229,MEXICO,SONORA,HUATABAMPO,-109.33,26.63,17,CONTINENTAL
101379,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.41,26.11,178,CONTINENTAL
82154,MEXICO,PUEBLA,ZAPOTITLAN,-97.49,18.33,1502,CONTINENTAL
134812,MEXICO,OAXACA,VILLA TEJUPAM DE LA UNION,-97.47,17.64,2257,CONTINENTAL
98803,MEXICO,CHIHUAHUA,COYAME DEL SOTOL,-104.87,29.42,928,CONTINENTAL
4799,MEXICO,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,-101.27,25.95,943,CONTINENTAL
82102,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.43,25.86,958,CONTINENTAL
138084,MEXICO,COAHUILA DE ZARAGOZA,PARRAS,-102.72,25.57,1129,CONTINENTAL
122467,MEXICO,TAMAULIPAS,BUSTAMANTE,-99.66,23.3,1685,CONTINENTAL
87840,MEXICO,PUEBLA,COXCATLAN,-97.15,18.23,1009,CONTINENTAL
105861,MEXICO,SONORA,CABORCA,-112.38,30.39,661,CONTINENTAL
110500,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.38,31.89,792,CONTINENTAL
101834,MEXICO,PUEBLA,ZAPOTITLAN,-97.44,18.38,1595,CONTINENTAL
123384,MEXICO,0,0,-115.59,28.31,108,ISLA
110015,MEXICO,QUERETARO,QUERETARO,-100.43,20.71,1968,CONTINENTAL
92477,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-103.3,27.59,1236,CONTINENTAL
112917,MEXICO,SONORA,NAVOJOA,-109.31,26.76,51,CONTINENTAL
140299,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.93,29.18,539,CONTINENTAL
122526,MEXICO,SAN LUIS POTOSI,SANTO DOMINGO,-101.23,23.46,2223,CONTINENTAL
44055,MEXICO,NUEVO LEON,MONTERREY,-100.21,25.56,926,CONTINENTAL
87674,MEXICO,PUEBLA,ZAPOTITLAN,-97.44,18.34,1545,CONTINENTAL
100644,MEXICO,COAHUILA DE ZARAGOZA,CASTAÑOS,-101.61,26.75,969,CONTINENTAL
90957,MEXICO,PUEBLA,COXCATLAN,-97.15,18.23,1076,CONTINENTAL
77794,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-102.83,27.77,1236,CONTINENTAL
5472,MEXICO,PUEBLA,IXTACAMAXTITLAN,-97.81,19.61,2271,CONTINENTAL
104816,MEXICO,TAMAULIPAS,SAN NICOLAS,-98.68,24.58,706,CONTINENTAL
127422,MEXICO,0,0,-115.23,28.14,768,ISLA
77953,MEXICO,0,0,-118.32,29.03,11,ZONA_ECONOMICA_EXCLUSIVA
102732,MEXICO,NUEVO LEON,SANTA CATARINA,-100.45,25.6,770,CONTINENTAL
84981,MEXICO,DURANGO,MAPIMI,-104.17,25.91,1486,CONTINENTAL
85094,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.33,30.98,99,CONTINENTAL
84172,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.3,28.19,542,CONTINENTAL
96084,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-111.07,24.82,223,CONTINENTAL
102795,MEXICO,PUEBLA,SAN JOSE MIAHUATLAN,-97.22,18.2,1243,CONTINENTAL
105445,MEXICO,HIDALGO,PACHUCA DE SOTO,-98.73,20.13,2542,CONTINENTAL
91260,MEXICO,PUEBLA,ZAPOTITLAN,-97.55,18.26,1701,CONTINENTAL
105950,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.45,27,1876,CONTINENTAL
137784,MEXICO,SONORA,BAVISPE,-109.05,30.72,866,CONTINENTAL
118238,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-112.08,25.12,11,CONTINENTAL
92747,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-111.87,26.83,7,CONTINENTAL
7793,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.69,24.71,7,CONTINENTAL
95508,MEXICO,QUERETARO,CADEREYTA DE MONTES,-99.77,20.84,2180,CONTINENTAL
108110,MEXICO,COAHUILA DE ZARAGOZA,PARRAS,-102.04,25.28,1765,CONTINENTAL
81832,MEXICO,TAMAULIPAS,TULA,-99.83,23.16,1252,CONTINENTAL
9318,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.99,26.32,183,CONTINENTAL
104580,MEXICO,HIDALGO,PACHUCA DE SOTO,-98.79,20.13,2466,CONTINENTAL
89333,MEXICO,SAN LUIS POTOSI,GUADALCAZAR,-100.08,23.07,1182,CONTINENTAL
81256,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.63,28.76,929,CONTINENTAL
75271,MEXICO,TAMAULIPAS,TULA,-99.71,22.99,1190,CONTINENTAL
9608,MEXICO,SONORA,GENERAL PLUTARCO ELIAS CALLES,-113.09,31.94,282,CONTINENTAL
138069,MEXICO,COAHUILA DE ZARAGOZA,CASTAÑOS,-101.37,26.34,1180,CONTINENTAL
85244,MEXICO,QUERETARO,PEÑAMILLER,-99.8,21.05,1331,CONTINENTAL
