ID,division,clase,orden,familia,genero,tipo,color,colector,numerocatalogo,numerocolecta,siglascoleccion
92372,Magnoliophyta,Magnoliopsida,Caryophyllales,42,25,Hierba ,1,A. Flores; O. Gutiérrez,376,4686,USON
6920,Magnoliophyta,Liliopsida,Commelinales,28,319,Hierba ,5,M. Lavin; K. Lavin; J. Grimes,110773,NO DISPONIBLE,TEX
114556,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,NO DISPONIBLE,dbsn264958,NO DISPONIBLE,ARIZ
106669,Magnoliophyta,Magnoliopsida,Lamiales,36,671,Arbusto,13,A. VENTURA A.,NO DISPONIBLE,482,ENCB
88826,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,R.T. Bárcenas,19583,827,IEB
116025,Magnoliophyta,Magnoliopsida,Malpighiales,31,402,arbusto,16,"Jon Rebman, et al.",NO DISPONIBLE,4809,BCMEX
135470,Magnoliophyta,Magnoliopsida,Sapindales,73,353,Árbol,12,M. Nee; G. Diggs,191741,24528,TEX
94659,Magnoliophyta,Magnoliopsida,Gentianales,9,71,Hierba ,15,C. W. Pennington,192141,428,TEX
134184,Magnoliophyta,Magnoliopsida,Sapindales,7,608,Arbusto,7,A. M. Carter; D. Noack,103409,4431,TEX
90364,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,3,NO DISPONIBLE,2260288,NO DISPONIBLE,MO
10101,Magnoliophyta,Liliopsida,Liliales,33,658,Hierba ,15,G. Nesom; J. Norris; M. Martínez; L. Woodruff,278340,6217,TEX
95043,Magnoliophyta,Magnoliopsida,Gentianales,9,71,Hierba ,18,NO DISPONIBLE,1996821,NO DISPONIBLE,MO
8229,Magnoliophyta,Liliopsida,Cyperales,29,215,Hierba ,2,NO DISPONIBLE,759671,NO DISPONIBLE,MEXU
89117,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,H. Hernández,856020,2904,MEXU
137353,Magnoliophyta,Magnoliopsida,Solanales,84,161,Hierba ,16,A. M. Powell; T. F. Patterson; D. Ittner,226717,1567,TEX
123716,Magnoliophyta,Magnoliopsida,Plantaginales,54,52,Arbusto,5,NO DISPONIBLE,dbsn191941,NO DISPONIBLE,ARIZ
139780,Magnoliophyta,Magnoliopsida,Solanales,84,553,Arbusto,17,NO DISPONIBLE,dbsn289008,NO DISPONIBLE,ARIZ
121352,Magnoliophyta,Magnoliopsida,Malvales,39,667,Hierba ,3,A. L. Reina,4104,1-294,HCIB
117598,Magnoliophyta,Magnoliopsida,Malpighiales,51,551,Hierba ,5,G. B. Hinton,102417,23849,TEX
110762,Magnoliophyta,Magnoliopsida,Malpighiales,31,205,arbusto,7,Mahinda Martinez; Olivia Baltazar,NO DISPONIBLE,5006,QMEX
91543,Magnoliophyta,Magnoliopsida,Caryophyllales,27,677,Árbol,7,JLLL,26712,11232,HCIB
117541,Magnoliophyta,Magnoliopsida,Malpighiales,51,551,Hierba ,5,Reyes-Olivas,NO DISPONIBLE,967,UDO
119570,Magnoliophyta,Magnoliopsida,Malvales,39,373,Arbusto,7,Fryxell,NO DISPONIBLE,3028,ENCB
80527,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,arbusto,18,R. R. Humphrey,NO DISPONIBLE,6836,ENCB
112042,Magnoliophyta,Magnoliopsida,Malpighiales,31,242,Hierba ,7,M. Domínguez L.,5610,1272,HCIB
2151,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,NO DISPONIBLE,3127809,NO DISPONIBLE,MO
114673,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,R.S. Felger; F.W. Reichenbacher,332115,85-1130,ARIZ
44657,Magnoliophyta,Magnoliopsida,Apiales,8,284,Hierba ,7,J. Rzedowski,118542,41384a,IEB
78972,Magnoliophyta,Magnoliopsida,Caryophyllales,5,32,Hierba ,8,RDC,26870,3568,HCIB
2458,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,J.S. Henrickson,266054,6229,ARIZ
76918,Magnoliophyta,Magnoliopsida,Capparales,25,429,Hierba ,7,NO DISPONIBLE,dbsn191476,NO DISPONIBLE,ARIZ
120093,Magnoliophyta,Magnoliopsida,Malvales,39,381,Arbusto,17,Forrest Shreve,NO DISPONIBLE,7543,ARIZ
111461,Magnoliophyta,Magnoliopsida,Malpighiales,31,205,Hierba ,7,J. L. Neff,93185,8-29-91-4,TEX
116485,Magnoliophyta,Magnoliopsida,Malpighiales,31,402,arbusto,17,OTéllez,NO APLICA,NO APLICA,NO APLICA
118020,Magnoliophyta,Magnoliopsida,Malpighiales,74,623,Árbol,12,NO DISPONIBLE,dbsn284963,NO DISPONIBLE,ARIZ
138286,Magnoliophyta,Magnoliopsida,Solanales,84,447,Hierba ,17,R. S. Felger; N. González,227263,85-389,TEX
81290,Magnoliophyta,Magnoliopsida,Caryophyllales,5,164,Hierba ,7,P. Tenorio L.; et al.,158651,17595,IEB
119082,Magnoliophyta,Magnoliopsida,Malvales,39,327,Arbusto,1,C.L. Hubbs,101069,NO DISPONIBLE,SD
2242,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,OTéllez,NO APLICA,NO APLICA,NO APLICA
6551,Magnoliophyta,Liliopsida,Commelinales,28,189,Hierba ,5,A. Carter; M. Sousa S.,47807,5181,SD
106338,Magnoliophyta,Magnoliopsida,Lamiales,36,643,Hierba ,15,Hinton; et al.,165777,22570,TEX
86621,Magnoliophyta,Magnoliopsida,Caryophyllales,27,464,Arbusto,7,"MARTINEZ-AVALOS, J.",NO DISPONIBLE,663,UAT
77275,Magnoliophyta,Magnoliopsida,Capparales,25,506,Hierba ,7,J. D. Bacon; W. R. Leverich,148788,1145-A,LL
115100,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,16,F. Chiang C.; T. L. Wendt; M. C. Johnston,91209,8368-B,LL
112394,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,R. L. Hartman; F. Seaman,90411,3267,LL
129349,Magnoliophyta,Magnoliopsida,Rhamnales,69,191,Hierba ,7,F. Chiang C.; T. L. Wendt; M. C. Johnston,263630,8150-B,LL
107993,Magnoliophyta,Magnoliopsida,Lamiales,47,146,Hierba ,1,Y. Herrera,NO DISPONIBLE,112,ENCB
10179,Magnoliophyta,Liliopsida,Liliales,33,712,Hierba ,1,O. Mendoza A.,48816,160,CHAP
109541,Magnoliophyta,Magnoliopsida,Malpighiales,31,4,arbusto,2,T.L. Burgess; R.M. Turner,252552,6717,ARIZ
100020,Magnoliophyta,Magnoliopsida,Lamiales,1,139,Hierba ,7,G. Flores F.,87701,540,TEX
100821,Magnoliophyta,Magnoliopsida,Lamiales,1,252,Hierba ,15,NO DISPONIBLE,3610314,NO DISPONIBLE,MO
103841,Magnoliophyta,Magnoliopsida,Lamiales,36,7,Sufrútice,13,R. V. Moran; H. Witham; F. Hommersand,164003,21979,LL
99605,Magnoliophyta,Magnoliopsida,Lamiales,1,46,Hierba ,7,N.F. McCarten; R.L. Bittman,213644,2690,ARIZ
140013,Magnoliophyta,Magnoliopsida,Solanales,84,661,Hierba ,17,J. B. Alcorn,219773,2098,TEX
73151,Magnoliophyta,Magnoliopsida,Boraginales,24,194,arbusto,7,O. Téllez; M. Ayala; I. Méndez; I. Rosas R.,97252,16821,FCME
44395,Magnoliophyta,Magnoliopsida,Apiales,8,66,Hierba ,7,E. Carranza G.,117817,3340,IEB
112102,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,R. S. Felger,90317,86-343,TEX
78325,Magnoliophyta,Magnoliopsida,Caryophyllales,3,647,Hierba ,17,R.S. Felger; Oscar Soule,NO DISPONIBLE,13410,ARIZ
126931,Magnoliophyta,Magnoliopsida,Polygonales,60,280,Arbusto,7,I. M. Johnston; C. H. Muller,109993,181,LL
112214,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,F. Shreve,84893,10044,ARIZ
138855,Magnoliophyta,Magnoliopsida,Solanales,84,510,Arbusto,17,M. Nee; G. Diggs,73408,24554,XAL
116542,Magnoliophyta,Magnoliopsida,Malpighiales,31,467,arbusto,19,Reyes-Olivas,NO DISPONIBLE,863,UDO
74312,Magnoliophyta,Magnoliopsida,Boraginales,24,356,Hierba ,7,L. González Q.,225180,2921,TEX
116802,Magnoliophyta,Magnoliopsida,Malpighiales,31,682,Hierba ,4,NO DISPONIBLE,dbsn264429,NO DISPONIBLE,ARIZ
101923,Magnoliophyta,Magnoliopsida,Lamiales,1,406,Hierba ,15,Ira L. Wiggins,437859,14729-a,CAS-BOT
134834,Magnoliophyta,Magnoliopsida,Sapindales,7,608,arbusto,7,E. Pérez,NO APLICA,3236,QMEX
88081,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,Carlos Gómez Hinostrosa,CGH0544A,CGH00058,MEXU
84982,Magnoliophyta,Magnoliopsida,Caryophyllales,27,257,Arbusto,14,M. González,14548,4217,CIIDIR
140651,Magnoliophyta,Magnoliopsida,Solanales,84,661,Hierba ,18,M. D. Whalen,233129,93,LL
114092,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,J. S. Henrickson,91022,7435,LL
102176,Magnoliophyta,Magnoliopsida,Lamiales,1,406,Hierba ,3,J. L. León de la Luz,15146,9896,HCIB
104347,Magnoliophyta,Magnoliopsida,Lamiales,36,390,Arbusto,20,C. Saravia T.,142837,NO DISPONIBLE,ARIZ
120368,Magnoliophyta,Magnoliopsida,Malvales,39,461,Arbusto,1,A. Valiente B.,575877,63,MEXU
107271,Magnoliophyta,Magnoliopsida,Lamiales,44,309,Árbol,1,González Medrano; Francisco; R. M. López F.; R. Dirzo M.,NO DISPONIBLE,4485,MEXU
115115,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,16,NO DISPONIBLE,2039040,NO DISPONIBLE,MO
9782,Magnoliophyta,Liliopsida,Cyperales,35,405,Hierba ,9,E. G. Marsh,177051,647,TEX
137408,Magnoliophyta,Magnoliopsida,Solanales,84,161,Hierba ,16,GSH,NO DISPONIBLE,28822,GBH
4688,Magnoliophyta,Liliopsida,Asparagales,15,767,Árbol,2,Martín Paredes-Flores,NO DISPONIBLE,MPF227,IZTA
122029,Magnoliophyta,Magnoliopsida,Myrtales,45,134,Arbusto,1,Reid Moran,207545,15750,RSA
136004,Magnoliophyta,Magnoliopsida,Sapindales,82,145,Hierba ,14,M. C. Johnston; J. Crutchfield,259627,5023,TEX
109424,Magnoliophyta,Magnoliopsida,Malpighiales,31,4,arbusto,2,J.R. Hastings; R.M. Turner,166933,67-40,ARIZ
87499,Magnoliophyta,Magnoliopsida,Caryophyllales,27,464,Arbusto,18,E. Sánchez,NO APLICA,86,QMEX
114125,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,arbusto,1,T.L. Burgess; K.L. Cole,247693,6500,ARIZ
83114,Magnoliophyta,Magnoliopsida,Caryophyllales,27,155,Árbol,7,OTéllez,NO APLICA,NO APLICA,NO APLICA
113676,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,NO DISPONIBLE,3567,NO DISPONIBLE,HCIB
103859,Magnoliophyta,Magnoliopsida,Lamiales,36,20,Hierba ,17,E. Ventura V.; E. López,67248,7272,IEB
95737,Magnoliophyta,Magnoliopsida,Gentianales,9,71,Hierba ,7,NO DISPONIBLE,430826,NO DISPONIBLE,MO
78157,Magnoliophyta,Magnoliopsida,Caryophyllales,3,142,Hierba ,8,NO DISPONIBLE,95266,NO DISPONIBLE,ALTA
138509,Magnoliophyta,Magnoliopsida,Solanales,84,447,Arbusto,17,T. F. Daniel,8268,6810,HCIB
122292,Magnoliophyta,Magnoliopsida,Myrtales,45,444,Hierba ,1,A. Novelo; L. Ramos,929644,2708,MEXU
102452,Magnoliophyta,Magnoliopsida,Lamiales,1,487,Sufrútice,7,J. Rzedowski,1104074,9464,MICH
140262,Magnoliophyta,Magnoliopsida,Solanales,84,661,Hierba ,18,P.H. Raven; M.E. Mathias H.; J. Turner,132423,12484,ARIZ
138851,Magnoliophyta,Magnoliopsida,Solanales,84,510,Arbusto,17,J. G. Cruz P.,NO APLICA,105,QMEX
108442,Magnoliophyta,Magnoliopsida,Lamiales,47,521,Hierba ,1,J. Mark Porter et al.,NO DISPONIBLE,13871,BCMEX
126013,Magnoliophyta,Magnoliopsida,Polygalales,59,578,Arbusto,7,T. L. Wendt; F. Chiang C.; M. C. Johnston,200471,9841-A,LL
116779,Magnoliophyta,Magnoliopsida,Malpighiales,31,644,Arbusto,4,A. García M.; A. Salinas T.; E. M. Martínez S.,102555,3327,TEX
105700,Magnoliophyta,Magnoliopsida,Lamiales,36,625,Sufrútice,16,J. J. Balleza C.,NO DISPONIBLE,15796,HUAZ
90360,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,3,NO DISPONIBLE,2181038,NO DISPONIBLE,MO
109036,Magnoliophyta,Magnoliopsida,Lamiales,80,432,Hierba ,13,GSH,NO DISPONIBLE,24719,GBH
122128,Magnoliophyta,Magnoliopsida,Myrtales,45,291,Arbusto,1,NO DISPONIBLE,2324778,NO DISPONIBLE,MO
9644,Magnoliophyta,Liliopsida,Cyperales,35,405,Hierba ,9,R.V. Morán; NA,227204,17364,MEXU
103410,Magnoliophyta,Magnoliopsida,Lamiales,1,701,Hierba ,1,S. González,NO DISPONIBLE,1419,CIIDIR
132519,Magnoliophyta,Magnoliopsida,Rubiales,72,515,Hierba ,7,J. Crutchfield; M. C. Johnston,45703,5600-B,TEX
92101,Magnoliophyta,Magnoliopsida,Caryophyllales,42,11,Hierba ,1,Jackie Smith; M. Butterwick; Mike Whalen,NO DISPONIBLE,346,ENCB
125576,Magnoliophyta,Magnoliopsida,Polygalales,59,578,Arbusto,7,"Wendt, T. L.; Chiang F.; Johnston",297536,9826,MEXU
139216,Magnoliophyta,Magnoliopsida,Solanales,84,553,Hierba ,17,Jon Rebman,NO DISPONIBLE,4335,BCMEX
137342,Magnoliophyta,Magnoliopsida,Solanales,84,161,Hierba ,16,J. D. Bacon; W. R. Leverich,226712,1180,TEX
103747,Magnoliophyta,Magnoliopsida,Lamiales,22,697,Árbol,1,"Lorence, David H.",NO DISPONIBLE,3713,MEXU
1021,Magnoliophyta,Liliopsida,Asparagales,6,231,Hierba ,2,R. Moran,32678,20798,SD
117022,Magnoliophyta,Magnoliopsida,Malpighiales,31,724,Hierba ,7,A. L. Reina,16546,333,HCIB
2529,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,"Miranda González, Faustino Antonio",72184,4431,MEXU
116346,Magnoliophyta,Magnoliopsida,Malpighiales,31,402,arbusto,7,NO DISPONIBLE,1008139,NO DISPONIBLE,MO
114801,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,T.L. Burgess; W.D. Holden; P. Warshall; K.L. Cole,247556,6460,ARIZ
88699,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,OTéllez; UGuzmán,NO APLICA,NO APLICA,NO APLICA
85626,Magnoliophyta,Magnoliopsida,Caryophyllales,27,297,Arbusto,14,R. MORAN,NO DISPONIBLE,17461,SD
82328,Magnoliophyta,Magnoliopsida,Caryophyllales,5,394,Arbusto,7,B. Hinton; et al.,133954,20830,IEB
4302,Magnoliophyta,Liliopsida,Asparagales,15,511,Hierba ,8,J.M. Gallardo; J.A. Zavala H.,M008521,50,XAL
82988,Magnoliophyta,Magnoliopsida,Caryophyllales,27,63,Arbusto,14,H.M. Hernández M.; et al.,128217,2209,IEB
123627,Magnoliophyta,Magnoliopsida,Plantaginales,54,52,Arbusto,5,R.S. Felger; Alexander Russell; Alice Thomas,356462,9557,ARIZ
106258,Magnoliophyta,Magnoliopsida,Lamiales,36,625,Hierba ,5,J. J. Balleza C.; M. Adame G.,NO DISPONIBLE,14375,HUAZ
90171,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,R. Bárcenas,1039003,1419-A,MEXU
4427,Magnoliophyta,Liliopsida,Asparagales,15,511,Árbol,1,R. McVaugh,82932,25715,IEB
99443,Magnoliophyta,Magnoliopsida,Geraniales,48,523,Hierba ,2,M. C. Johnston; T. L. Wendt; F. Chiang C.,254256,11193-B,LL
122514,Magnoliophyta,Magnoliopsida,Myrtales,45,513,Hierba ,1,F. Chiang C.; T. L. Wendt; M. C. Johnston,161544,7998,LL
75726,Magnoliophyta,Magnoliopsida,Boraginales,24,716,Hierba ,17,W. Hess; L. Byrne,332816,4602,MEXU
78355,Magnoliophyta,Magnoliopsida,Caryophyllales,3,647,Hierba ,8,P. Fritsch; L. K. Fritsch,916391,1315,MEXU
100156,Magnoliophyta,Magnoliopsida,Lamiales,1,139,Arbusto,7,R. Runyon,87717,769,TEX
77695,Magnoliophyta,Magnoliopsida,Capparales,25,657,Hierba ,1,T.R. Van Devender; A.L. Reina G.; G. Anderson,10053,2003-466,USON
86094,Magnoliophyta,Magnoliopsida,Caryophyllales,27,297,Arbusto,16,R.S. Felger; S. Schneider; G. Gillenwater; E. Tittle,343963,96-1,ARIZ
99746,Magnoliophyta,Magnoliopsida,Lamiales,1,46,arbusto,16,A. Rodríguez; R. Valdez; M. Solís,105872,1053,TEX
92638,Magnoliophyta,Magnoliopsida,Caryophyllales,42,104,Arbusto,1,José Luis León de la Luz,2031,3911,HCIB
92090,Magnoliophyta,Magnoliopsida,Caryophyllales,42,11,Hierba ,1,F. Chiang C.; T. L. Wendt; M. C. Johnston,49936,7508,LL
123027,Magnoliophyta,Magnoliopsida,Myrtales,45,514,Hierba ,1,B. Hinton; et al.,144457,21192,IEB
1972,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,OTéllez,NO APLICA,NO APLICA,NO APLICA
44721,Magnoliophyta,Magnoliopsida,Apiales,8,386,Hierba ,7,H.S. Gentry,857129,4345,MEXU
6292,Magnoliophyta,Liliopsida,Commelinales,28,189,Hierba ,5,A. VENTURA A.,NO DISPONIBLE,4,ENCB
97907,Magnoliophyta,Magnoliopsida,Gentianales,9,471,Sufrútice,15,F. González M.; G. Ortíz,622953,9402,MEXU
135608,Magnoliophyta,Magnoliopsida,Sapindales,73,598,Árbol,12,OTéllez,NO APLICA,NO APLICA,NO APLICA
141529,Magnoliophyta,Magnoliopsida,Violales,86,692,Árbol,20,"Robert Thorne, et al.",NO DISPONIBLE,57347,BCMEX
127090,Magnoliophyta,Magnoliopsida,Polygonales,60,280,Hierba ,7,Reid Moran,80311,18756,SD
43978,Pteridophyta,Lycopodiopsida,Selaginellales,81,645,Hierba ,7,R. Moran,40443,18954,SD
127076,Magnoliophyta,Magnoliopsida,Polygonales,60,280,Hierba ,7,R. V. Moran,172015,11650,LL
73200,Magnoliophyta,Magnoliopsida,Boraginales,24,194,arbusto,7,M. Domínguez L.,6751,1044,HCIB
129525,Magnoliophyta,Magnoliopsida,Rhamnales,69,328,Arbusto,7,NO PROPORCIONADO,NO APLICA,NO APLICA,NO DISPONIBLE
10570,Magnoliophyta,Liliopsida,Liliales,46,329,Hierba ,7,NO DISPONIBLE,2071392,NO DISPONIBLE,MO
3277,Magnoliophyta,Liliopsida,Asparagales,15,89,Árbol,1,OTéllez,NO APLICA,NO APLICA,NO APLICA
88521,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,I. Ávalos,14127,139,CIIDIR
43993,Pteridophyta,Lycopodiopsida,Selaginellales,81,645,Hierba ,7,Hinton; et al.,267390,18609,TEX
139305,Magnoliophyta,Magnoliopsida,Solanales,84,553,Hierba ,17,JCH; GSH,NO DISPONIBLE,21171,GBH
130909,Magnoliophyta,Magnoliopsida,Rosales,71,586,Hierba ,7,P. Porter L.; M. J. Warnock,151415,3137,TEX
119877,Magnoliophyta,Magnoliopsida,Malvales,39,373,Arbusto,1,L. González Q.,74943,2981,LL
136371,Magnoliophyta,Magnoliopsida,Sapindales,90,754,Arbusto,7,R.S. Felger; A. Russell,217841,8902,ARIZ
117831,Magnoliophyta,Magnoliopsida,Malpighiales,74,582,Árbol,12,NO DISPONIBLE,dbsn284803,NO DISPONIBLE,ARIZ
105327,Magnoliophyta,Magnoliopsida,Lamiales,36,625,Sufrútice,5,A. Rodríguez G.; M.A. Carranza P.,17987,854a,CHAP
5671,Magnoliophyta,Liliopsida,Bromeliales,26,714,Hierba ,15,"Salinas Tovar, Antonio",NO DISPONIBLE,4215,MEXU
75615,Magnoliophyta,Magnoliopsida,Boraginales,24,716,Hierba ,17,NO DISPONIBLE,1520238,NO DISPONIBLE,MO
6971,Magnoliophyta,Liliopsida,Commelinales,28,709,Hierba ,17,P. Tenorio L.; C. Romero de T.,327124,4001,ARIZ
121992,Magnoliophyta,Magnoliopsida,Myrtales,45,133,Arbusto,1,NO DISPONIBLE,2326829,NO DISPONIBLE,MO
107533,Magnoliophyta,Magnoliopsida,Lamiales,44,477,Arbusto,1,GSH,NO DISPONIBLE,28763,GBH
7125,Magnoliophyta,Liliopsida,Commelinales,28,723,Hierba ,17,J. RZEDOWSKI R.,NO DISPONIBLE,33854,ENCB
5756,Magnoliophyta,Liliopsida,Bromeliales,26,714,Hierba ,15,NO DISPONIBLE,dbsn71796,NO DISPONIBLE,ARIZ
119015,Magnoliophyta,Magnoliopsida,Malvales,39,127,Hierba ,9,JCH; GSH,NO DISPONIBLE,21190,GBH
92483,Magnoliophyta,Magnoliopsida,Caryophyllales,42,104,Arbusto,1,E. L. Bridges; L. Woodruff; J. A. Villareal; M. Pérez,NO DISPONIBLE,13085,ENCB
115531,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,J.R. Reeder; C.G. Reeder,224289,7270,ARIZ
96889,Magnoliophyta,Magnoliopsida,Gentianales,9,314,Sufrútice,17,G. J. Breckon; B. Christman,310926,505,MEXU
140174,Magnoliophyta,Magnoliopsida,Solanales,84,661,Hierba ,18,J. J. Balleza C.; M. Adame G.,NO DISPONIBLE,12139,HUAZ
129224,Magnoliophyta,Magnoliopsida,Rhamnales,69,188,Hierba ,7,A. Castellanos; M. Kotkoff; G. Castellanos; F. Molina,199,NO DISPONIBLE,USON
97568,Magnoliophyta,Magnoliopsida,Gentianales,9,470,Sufrútice,7,"Sanders, A.C.; M. Guzy; V. Van Way; D. Charleton; B. McIntosh",NO DISPONIBLE,4635,MO
99931,Magnoliophyta,Magnoliopsida,Lamiales,1,139,Hierba ,7,J. J. Pérez Navarro,10340,1047,HCIB
81704,Magnoliophyta,Magnoliopsida,Caryophyllales,5,325,Hierba ,7,MAyala; MCCastillo; KGutiérrez; OTéllez; IRosas,NO DISPONIBLE,193,FCME
3972,Magnoliophyta,Liliopsida,Asparagales,15,223,Hierba ,8,A.L. Reina G.; T.R. Van Devender; S.C. Doan; G.M. Ferguson; Z. Liu; R. Johnson; J. Anderson,12002,2004-267,USON
133196,Magnoliophyta,Magnoliopsida,Sapindales,7,217,Árbol,7,Reid Moran,120795,18996,SD
114865,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,J.J. Pérez Navarro,6852,233,HCIB
94195,Magnoliophyta,Magnoliopsida,Ebenales,76,654,Árbol,12,NO DISPONIBLE,3463667,NO DISPONIBLE,MO
116085,Magnoliophyta,Magnoliopsida,Malpighiales,31,402,arbusto,16,"Constance, L.",K000813223,3150,K
81630,Magnoliophyta,Magnoliopsida,Caryophyllales,5,311,Hierba ,7,S. González,NO DISPONIBLE,1250,CIIDIR
89360,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,R. Puente M.,RPM00229a,RPM00023,MEXU
133353,Magnoliophyta,Magnoliopsida,Sapindales,7,459,Arbusto,7,J. H. Thomas,NO DISPONIBLE,7978,ENCB
121180,Magnoliophyta,Magnoliopsida,Malvales,39,667,Hierba ,20,D. García Saucedo,NO DISPONIBLE,2624,ENCB
768,Magnoliophyta,Liliopsida,Asparagales,6,26,Hierba ,17,NO DISPONIBLE,dbsn269698,NO DISPONIBLE,ARIZ
79316,Magnoliophyta,Magnoliopsida,Caryophyllales,5,32,Hierba ,18,NO DISPONIBLE,dbsn191815,NO DISPONIBLE,ARIZ
129028,Magnoliophyta,Magnoliopsida,Rhamnales,69,188,Árbol,7,B. Hinton; et al.,134431,21222,IEB
74136,Magnoliophyta,Magnoliopsida,Boraginales,24,207,Hierba ,7,R. M. Turner; T. L. Burgess; G. Byers,737043,6519,MEXU
87056,Magnoliophyta,Magnoliopsida,Caryophyllales,27,464,Arbusto,17,"MARTINEZ-AVALOS, J.; J. JIMENEZ; A. MORA",NO DISPONIBLE,311,UAT
98219,Magnoliophyta,Magnoliopsida,Gentianales,9,479,Sufrútice,7,C. Knight,5043,960,USON
10025,Magnoliophyta,Liliopsida,Liliales,33,658,Hierba ,1,"García Mendoza, Abisaí",349921,740,MEXU
78399,Magnoliophyta,Magnoliopsida,Caryophyllales,3,647,Hierba ,8,F. Chiang C.; T. L. Wendt; M. C. Johnston,258292,9156-A,LL
75300,Magnoliophyta,Magnoliopsida,Boraginales,24,534,Hierba ,7,R. Moran,32494,21875,SD
124371,Magnoliophyta,Magnoliopsida,Plantaginales,54,473,Hierba ,5,M. Domínguez L.,357718,2366,ARIZ
77181,Magnoliophyta,Magnoliopsida,Capparales,25,506,Hierba ,7,J. D. Bacon; W. R. Leverich,148707,1172-A,LL
92753,Magnoliophyta,Magnoliopsida,Caryophyllales,42,104,Hierba ,1,NO DISPONIBLE,dbsn290593,NO DISPONIBLE,ARIZ
103768,Magnoliophyta,Magnoliopsida,Lamiales,22,697,Árbol,1,IRosas; OTéllez; MAyala; MCCastillo,NO DISPONIBLE,432,FCME
80124,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,Sufrútice,7,Ellis; D. Dunn; Wallace,NO DISPONIBLE,147,ENCB
131953,Magnoliophyta,Magnoliopsida,Rubiales,72,317,Hierba ,7,Reid Moran,75109,17650,SD
77346,Magnoliophyta,Magnoliopsida,Capparales,25,506,Hierba ,7,Andrés Rodríguez G.; N.P. Moreno; J.J. López,36427,1210,XAL
99132,Magnoliophyta,Magnoliopsida,Gentianales,9,744,Hierba ,7,NO DISPONIBLE,1123685,NO DISPONIBLE,MO
85497,Magnoliophyta,Magnoliopsida,Caryophyllales,27,297,Arbusto,1,G. LINDSAY,NO DISPONIBLE,3203,SD
7409,Magnoliophyta,Liliopsida,Cyperales,29,121,Hierba ,9,G. Nesom,183004,4279,TEX
10336,Magnoliophyta,Liliopsida,Liliales,46,100,Hierba ,7,S. Zamudio R.; et al.,93899,9649,IEB
11260,Magnoliophyta,Liliopsida,Najadales,63,585,Hierba ,18,R. Moran,42640,26334,SD
6449,Magnoliophyta,Liliopsida,Commelinales,28,189,Hierba ,5,J. S. Henrickson; S. Sundberg,110333,5932,TEX
135093,Magnoliophyta,Magnoliopsida,Sapindales,73,41,Árbol,7,González Medrano; Francisco; J. Sánchez S.; J. Maldonado,NO DISPONIBLE,2296,MEXU
105577,Magnoliophyta,Magnoliopsida,Lamiales,36,625,Hierba ,15,I. M. Johnston,234661,9012,LL
72602,Magnoliophyta,Magnoliopsida,Batales,19,88,Sufrútice,7,J.J. Sánchez,NO APLICA,NO DISPONIBLE,NO APLICA
141076,Magnoliophyta,Magnoliopsida,Urticales,41,299,Arbusto,1,J. J. Pérez Navarro,16620,1509,HCIB
78940,Magnoliophyta,Magnoliopsida,Caryophyllales,5,32,Hierba ,8,Gabriel Flores F.,5999,520,BCMEX
116562,Magnoliophyta,Magnoliopsida,Malpighiales,31,467,arbusto,7,NO DISPONIBLE,dbsn201713,NO DISPONIBLE,ARIZ
91776,Magnoliophyta,Magnoliopsida,Caryophyllales,42,2,Hierba ,1,Charles F. Harbison,43870,NO DISPONIBLE,SD
